"TimeUTC","timestampInMs","requestPath","requestMethod","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","lambdaDurationInMs","lambdaRegion","lambdaMaxMemoryUsed","lambdaMemorySize","message","projectId","wafAction"
"2024-11-21 22:59:38",1732229978033,"sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app/api/categories","GET",-10,"sfo1::iad1::8tv5d-1732229976928-82e23bdb2dd7","['vercel-screenshot/1.0']","info","production","main","MISS","lambda","/api/categories","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","dpl_CkyoZdvHZkwYkdhp3hCKZjBrwNji",-1,"iad1",-1,-1,"Initiating MongoDB connection...","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:59:38",1732229978032,"sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app/api/categories","GET",-10,"sfo1::iad1::8tv5d-1732229976928-82e23bdb2dd7","['vercel-screenshot/1.0']","info","production","main","MISS","lambda","/api/categories","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","dpl_CkyoZdvHZkwYkdhp3hCKZjBrwNji",-1,"iad1",-1,-1,"Attempting database connection...","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:59:38",1732229978032,"sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app/api/categories","GET",-10,"sfo1::iad1::8tv5d-1732229976928-82e23bdb2dd7","['vercel-screenshot/1.0']","info","production","main","MISS","lambda","/api/categories","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","dpl_CkyoZdvHZkwYkdhp3hCKZjBrwNji",-1,"iad1",-1,-1,"Processing GET request to /api/categories","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:59:37",1732229977098,"sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app/api/products","GET",504,"sfo1::iad1::vsd7j-1732229976928-71ac1738f030","['vercel-screenshot/1.0']","error","production","main","MISS","lambda","/api/products","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","dpl_CkyoZdvHZkwYkdhp3hCKZjBrwNji",10000,"iad1",111,1024,"","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:59:37",1732229977092,"sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app/api/products","GET",504,"sfo1::iad1::8szlw-1732229976935-72639133ede1","['vercel-screenshot/1.0']","error","production","main","MISS","lambda","/api/products","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","dpl_CkyoZdvHZkwYkdhp3hCKZjBrwNji",10000,"iad1",112,1024,"","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:59:37",1732229977071,"sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app/api/categories","GET",504,"sfo1::iad1::99nhg-1732229976928-c3da52c97f6f","['vercel-screenshot/1.0']","error","production","main","MISS","lambda","/api/categories","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","dpl_CkyoZdvHZkwYkdhp3hCKZjBrwNji",10000,"iad1",111,1024,"","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:59:37",1732229977070,"sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app/api/categories","GET",504,"sfo1::iad1::8tv5d-1732229976928-82e23bdb2dd7","['vercel-screenshot/1.0']","error","production","main","MISS","lambda","/api/categories","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","sisters-df7a-7y0kh0lhx-s0ber164s-projects.vercel.app","dpl_CkyoZdvHZkwYkdhp3hCKZjBrwNji",10000,"iad1",112,1024,"","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:55:45",1732229745465,"sisters-df7a.vercel.app/api/products","GET",-10,"iad1::iad1::kqlmb-1732229738781-673e0c93b95f","['Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36']","error","production","main","MISS","lambda","/api/products","sisters-df7a.vercel.app","sisters-df7a.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",-1,"iad1",-1,-1,"Database connection failed: MongooseServerSelectionError: Could not connect to any servers in your MongoDB Atlas cluster. One common reason is that you're trying to access the database from an IP that isn't whitelisted. Make sure your current IP address is on your Atlas cluster's IP whitelist: https://www.mongodb.com/docs/atlas/security-whitelist/
    at _handleConnectionErrors (/var/task/node_modules/mongoose/lib/connection.js:909:11)
    at NativeConnection.openUri (/var/task/node_modules/mongoose/lib/connection.js:860:11)
    at async i (/var/task/.next/server/pages/api/products.js:1:3880)
    at async l (/var/task/.next/server/pages/api/products.js:1:709)
    at async K (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16545)
    at async U.render (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16981)
    at async r3.runApi (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:41752)
    at async r3.handleCatchallRenderRequest (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:36452)
    at async r3.runImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:17030)
    at async r3.handleRequestImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:16123) {
  reason: TopologyDescription {
    type: 'ReplicaSetNoPrimary',
    servers: Map(3) {
      'sisprops-shard-00-00.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-01.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-02.isp0v.mongodb.net:27017' => [ServerDescription]
    },
    stale: false,
    compatible: true,
    heartbeatFrequencyMS: 30000,
    localThresholdMS: 15,
    setName: 'atlas-108r76-shard-0',
    maxElectionId: null,
    maxSetVersion: null,
    commonWireVersion: 0,
    logicalSessionTimeoutMinutes: null
  },
  code: undefined
}","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:55:45",1732229745465,"sisters-df7a.vercel.app/api/products","GET",-10,"iad1::iad1::kqlmb-1732229738781-673e0c93b95f","['Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36']","error","production","main","MISS","lambda","/api/products","sisters-df7a.vercel.app","sisters-df7a.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",-1,"iad1",-1,-1,"MongoDB connection error: MongooseServerSelectionError: Could not connect to any servers in your MongoDB Atlas cluster. One common reason is that you're trying to access the database from an IP that isn't whitelisted. Make sure your current IP address is on your Atlas cluster's IP whitelist: https://www.mongodb.com/docs/atlas/security-whitelist/
    at _handleConnectionErrors (/var/task/node_modules/mongoose/lib/connection.js:909:11)
    at NativeConnection.openUri (/var/task/node_modules/mongoose/lib/connection.js:860:11)
    at async i (/var/task/.next/server/pages/api/products.js:1:3880)
    at async l (/var/task/.next/server/pages/api/products.js:1:709)
    at async K (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16545)
    at async U.render (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16981)
    at async r3.runApi (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:41752)
    at async r3.handleCatchallRenderRequest (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:36452)
    at async r3.runImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:17030)
    at async r3.handleRequestImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:16123) {
  reason: TopologyDescription {
    type: 'ReplicaSetNoPrimary',
    servers: Map(3) {
      'sisprops-shard-00-00.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-01.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-02.isp0v.mongodb.net:27017' => [ServerDescription]
    },
    stale: false,
    compatible: true,
    heartbeatFrequencyMS: 30000,
    localThresholdMS: 15,
    setName: 'atlas-108r76-shard-0',
    maxElectionId: null,
    maxSetVersion: null,
    commonWireVersion: 0,
    logicalSessionTimeoutMinutes: null
  },
  code: undefined
}","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:55:44",1732229744733,"sisters-df7a.vercel.app/api/categories","GET",-10,"iad1::iad1::k47x9-1732229738781-d162c31209ad","['Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36']","error","production","main","MISS","lambda","/api/categories","sisters-df7a.vercel.app","sisters-df7a.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",-1,"iad1",-1,-1,"Database connection failed: MongooseServerSelectionError: Could not connect to any servers in your MongoDB Atlas cluster. One common reason is that you're trying to access the database from an IP that isn't whitelisted. Make sure your current IP address is on your Atlas cluster's IP whitelist: https://www.mongodb.com/docs/atlas/security-whitelist/
    at _handleConnectionErrors (/var/task/node_modules/mongoose/lib/connection.js:909:11)
    at NativeConnection.openUri (/var/task/node_modules/mongoose/lib/connection.js:860:11)
    at async c (/var/task/.next/server/pages/api/categories.js:1:4156)
    at async d (/var/task/.next/server/pages/api/categories.js:1:945)
    at async K (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16545)
    at async U.render (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16981)
    at async r3.runApi (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:41752)
    at async r3.handleCatchallRenderRequest (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:36452)
    at async r3.runImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:17030)
    at async r3.handleRequestImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:16123) {
  reason: TopologyDescription {
    type: 'ReplicaSetNoPrimary',
    servers: Map(3) {
      'sisprops-shard-00-01.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-02.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-00.isp0v.mongodb.net:27017' => [ServerDescription]
    },
    stale: false,
    compatible: true,
    heartbeatFrequencyMS: 30000,
    localThresholdMS: 15,
    setName: 'atlas-108r76-shard-0',
    maxElectionId: null,
    maxSetVersion: null,
    commonWireVersion: 0,
    logicalSessionTimeoutMinutes: null
  },
  code: undefined
}","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:55:44",1732229744733,"sisters-df7a.vercel.app/api/categories","GET",-10,"iad1::iad1::k47x9-1732229738781-d162c31209ad","['Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36']","error","production","main","MISS","lambda","/api/categories","sisters-df7a.vercel.app","sisters-df7a.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",-1,"iad1",-1,-1,"MongoDB connection error: MongooseServerSelectionError: Could not connect to any servers in your MongoDB Atlas cluster. One common reason is that you're trying to access the database from an IP that isn't whitelisted. Make sure your current IP address is on your Atlas cluster's IP whitelist: https://www.mongodb.com/docs/atlas/security-whitelist/
    at _handleConnectionErrors (/var/task/node_modules/mongoose/lib/connection.js:909:11)
    at NativeConnection.openUri (/var/task/node_modules/mongoose/lib/connection.js:860:11)
    at async c (/var/task/.next/server/pages/api/categories.js:1:4156)
    at async d (/var/task/.next/server/pages/api/categories.js:1:945)
    at async K (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16545)
    at async U.render (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16981)
    at async r3.runApi (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:41752)
    at async r3.handleCatchallRenderRequest (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:36452)
    at async r3.runImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:17030)
    at async r3.handleRequestImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:16123) {
  reason: TopologyDescription {
    type: 'ReplicaSetNoPrimary',
    servers: Map(3) {
      'sisprops-shard-00-01.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-02.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-00.isp0v.mongodb.net:27017' => [ServerDescription]
    },
    stale: false,
    compatible: true,
    heartbeatFrequencyMS: 30000,
    localThresholdMS: 15,
    setName: 'atlas-108r76-shard-0',
    maxElectionId: null,
    maxSetVersion: null,
    commonWireVersion: 0,
    logicalSessionTimeoutMinutes: null
  },
  code: undefined
}","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:55:39",1732229739654,"sisters-df7a.vercel.app/api/categories","GET",-10,"iad1::iad1::k47x9-1732229738781-d162c31209ad","['Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36']","info","production","main","MISS","lambda","/api/categories","sisters-df7a.vercel.app","sisters-df7a.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",-1,"iad1",-1,-1,"Starting categories API request: GET","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:55:38",1732229738828,"sisters-df7a.vercel.app/api/products","GET",500,"iad1::iad1::kqlmb-1732229738781-673e0c93b95f","['Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36']","error","production","main","MISS","lambda","/api/products","sisters-df7a.vercel.app","sisters-df7a.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",5995,"iad1",117,1024,"","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:55:38",1732229738806,"sisters-df7a.vercel.app/api/categories","GET",500,"iad1::iad1::k47x9-1732229738781-d162c31209ad","['Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36']","error","production","main","MISS","lambda","/api/categories","sisters-df7a.vercel.app","sisters-df7a.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",5967,"iad1",114,1024,"","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:54:47",1732229687077,"sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app/api/categories","GET",-10,"sfo1::iad1::l9xzv-1732229680100-c96a04412ea2","['vercel-screenshot/1.0']","error","production","main","MISS","lambda","/api/categories","sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app","sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",-1,"iad1",-1,-1,"Database connection failed: MongooseServerSelectionError: Could not connect to any servers in your MongoDB Atlas cluster. One common reason is that you're trying to access the database from an IP that isn't whitelisted. Make sure your current IP address is on your Atlas cluster's IP whitelist: https://www.mongodb.com/docs/atlas/security-whitelist/
    at _handleConnectionErrors (/var/task/node_modules/mongoose/lib/connection.js:909:11)
    at NativeConnection.openUri (/var/task/node_modules/mongoose/lib/connection.js:860:11)
    at async c (/var/task/.next/server/pages/api/categories.js:1:4156)
    at async d (/var/task/.next/server/pages/api/categories.js:1:945)
    at async K (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16545)
    at async U.render (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16981)
    at async r3.runApi (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:41752)
    at async r3.handleCatchallRenderRequest (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:36452)
    at async r3.runImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:17030)
    at async r3.handleRequestImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:16123) {
  reason: TopologyDescription {
    type: 'ReplicaSetNoPrimary',
    servers: Map(3) {
      'sisprops-shard-00-01.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-02.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-00.isp0v.mongodb.net:27017' => [ServerDescription]
    },
    stale: false,
    compatible: true,
    heartbeatFrequencyMS: 30000,
    localThresholdMS: 15,
    setName: 'atlas-108r76-shard-0',
    maxElectionId: null,
    maxSetVersion: null,
    commonWireVersion: 0,
    logicalSessionTimeoutMinutes: null
  },
  code: undefined
}","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:54:47",1732229687077,"sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app/api/categories","GET",-10,"sfo1::iad1::l9xzv-1732229680100-c96a04412ea2","['vercel-screenshot/1.0']","error","production","main","MISS","lambda","/api/categories","sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app","sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",-1,"iad1",-1,-1,"MongoDB connection error: MongooseServerSelectionError: Could not connect to any servers in your MongoDB Atlas cluster. One common reason is that you're trying to access the database from an IP that isn't whitelisted. Make sure your current IP address is on your Atlas cluster's IP whitelist: https://www.mongodb.com/docs/atlas/security-whitelist/
    at _handleConnectionErrors (/var/task/node_modules/mongoose/lib/connection.js:909:11)
    at NativeConnection.openUri (/var/task/node_modules/mongoose/lib/connection.js:860:11)
    at async c (/var/task/.next/server/pages/api/categories.js:1:4156)
    at async d (/var/task/.next/server/pages/api/categories.js:1:945)
    at async K (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16545)
    at async U.render (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16981)
    at async r3.runApi (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:41752)
    at async r3.handleCatchallRenderRequest (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:36452)
    at async r3.runImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:17030)
    at async r3.handleRequestImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:16123) {
  reason: TopologyDescription {
    type: 'ReplicaSetNoPrimary',
    servers: Map(3) {
      'sisprops-shard-00-01.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-02.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-00.isp0v.mongodb.net:27017' => [ServerDescription]
    },
    stale: false,
    compatible: true,
    heartbeatFrequencyMS: 30000,
    localThresholdMS: 15,
    setName: 'atlas-108r76-shard-0',
    maxElectionId: null,
    maxSetVersion: null,
    commonWireVersion: 0,
    logicalSessionTimeoutMinutes: null
  },
  code: undefined
}","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:54:47",1732229687076,"sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app/api/products","GET",-10,"sfo1::iad1::p4rvk-1732229680104-3564213e66de","['vercel-screenshot/1.0']","error","production","main","MISS","lambda","/api/products","sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app","sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",-1,"iad1",-1,-1,"Database connection failed: MongooseServerSelectionError: Could not connect to any servers in your MongoDB Atlas cluster. One common reason is that you're trying to access the database from an IP that isn't whitelisted. Make sure your current IP address is on your Atlas cluster's IP whitelist: https://www.mongodb.com/docs/atlas/security-whitelist/
    at _handleConnectionErrors (/var/task/node_modules/mongoose/lib/connection.js:909:11)
    at NativeConnection.openUri (/var/task/node_modules/mongoose/lib/connection.js:860:11)
    at async i (/var/task/.next/server/pages/api/products.js:1:3880)
    at async l (/var/task/.next/server/pages/api/products.js:1:709)
    at async K (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16545)
    at async U.render (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16981)
    at async r3.runApi (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:41752)
    at async r3.handleCatchallRenderRequest (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:36452)
    at async r3.runImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:17030)
    at async r3.handleRequestImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:16123) {
  reason: TopologyDescription {
    type: 'ReplicaSetNoPrimary',
    servers: Map(3) {
      'sisprops-shard-00-00.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-01.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-02.isp0v.mongodb.net:27017' => [ServerDescription]
    },
    stale: false,
    compatible: true,
    heartbeatFrequencyMS: 30000,
    localThresholdMS: 15,
    setName: 'atlas-108r76-shard-0',
    maxElectionId: null,
    maxSetVersion: null,
    commonWireVersion: 0,
    logicalSessionTimeoutMinutes: null
  },
  code: undefined
}","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:54:47",1732229687075,"sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app/api/products","GET",-10,"sfo1::iad1::p4rvk-1732229680104-3564213e66de","['vercel-screenshot/1.0']","error","production","main","MISS","lambda","/api/products","sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app","sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",-1,"iad1",-1,-1,"MongoDB connection error: MongooseServerSelectionError: Could not connect to any servers in your MongoDB Atlas cluster. One common reason is that you're trying to access the database from an IP that isn't whitelisted. Make sure your current IP address is on your Atlas cluster's IP whitelist: https://www.mongodb.com/docs/atlas/security-whitelist/
    at _handleConnectionErrors (/var/task/node_modules/mongoose/lib/connection.js:909:11)
    at NativeConnection.openUri (/var/task/node_modules/mongoose/lib/connection.js:860:11)
    at async i (/var/task/.next/server/pages/api/products.js:1:3880)
    at async l (/var/task/.next/server/pages/api/products.js:1:709)
    at async K (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16545)
    at async U.render (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16981)
    at async r3.runApi (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:41752)
    at async r3.handleCatchallRenderRequest (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:36452)
    at async r3.runImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:17030)
    at async r3.handleRequestImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:16123) {
  reason: TopologyDescription {
    type: 'ReplicaSetNoPrimary',
    servers: Map(3) {
      'sisprops-shard-00-00.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-01.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-02.isp0v.mongodb.net:27017' => [ServerDescription]
    },
    stale: false,
    compatible: true,
    heartbeatFrequencyMS: 30000,
    localThresholdMS: 15,
    setName: 'atlas-108r76-shard-0',
    maxElectionId: null,
    maxSetVersion: null,
    commonWireVersion: 0,
    logicalSessionTimeoutMinutes: null
  },
  code: undefined
}","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
"2024-11-21 22:54:47",1732229687062,"sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app/api/products","GET",-10,"sfo1::iad1::pjsvh-1732229680154-8780630345a4","['vercel-screenshot/1.0']","error","production","main","MISS","lambda","/api/products","sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app","sisters-df7a-czs3zldbf-s0ber164s-projects.vercel.app","dpl_312A8KnSaVbvTAyAD4qWoxkLFFhv",-1,"iad1",-1,-1,"Database connection failed: MongooseServerSelectionError: Could not connect to any servers in your MongoDB Atlas cluster. One common reason is that you're trying to access the database from an IP that isn't whitelisted. Make sure your current IP address is on your Atlas cluster's IP whitelist: https://www.mongodb.com/docs/atlas/security-whitelist/
    at _handleConnectionErrors (/var/task/node_modules/mongoose/lib/connection.js:909:11)
    at NativeConnection.openUri (/var/task/node_modules/mongoose/lib/connection.js:860:11)
    at async i (/var/task/.next/server/pages/api/products.js:1:3880)
    at async l (/var/task/.next/server/pages/api/products.js:1:709)
    at async K (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16545)
    at async U.render (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16981)
    at async r3.runApi (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:41752)
    at async r3.handleCatchallRenderRequest (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:36452)
    at async r3.runImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:17030)
    at async r3.handleRequestImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:16123) {
  reason: TopologyDescription {
    type: 'ReplicaSetNoPrimary',
    servers: Map(3) {
      'sisprops-shard-00-02.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-00.isp0v.mongodb.net:27017' => [ServerDescription],
      'sisprops-shard-00-01.isp0v.mongodb.net:27017' => [ServerDescription]
    },
    stale: false,
    compatible: true,
    heartbeatFrequencyMS: 30000,
    localThresholdMS: 15,
    setName: 'atlas-108r76-shard-0',
    maxElectionId: null,
    maxSetVersion: null,
    commonWireVersion: 0,
    logicalSessionTimeoutMinutes: null
  },
  code: undefined
}","prj_7xx7jyBIx7TVbsecAkjVlMNKhztf","-"
